param_fmriSession,param_counterbalanceVer,param_block_num,param_trial_num,param_cond_type_num,param_cond_type_string,param_normative_response,param_ques_type_string,param_image_num,param_image_filename,p1_block_fix,p1_block_fix_dur,p1_block_question_onset,p1_block_isi_blackscreen,p1_question_duration,p2_image_onset,p2_image_duration,p3_keypress_RT,p3_keypress_key,p3_keypress_onset,p4_short_question_onset,param_end_instruct_onset,total_param_experimentDuration,RAW_param_triggerOnset,param_start_biopac,RAW_p1_block_fix,RAW_p1_block_question_onset,RAW_p1_block_isi_blackscreen,RAW_p2_image_onset,RAW_p3_keypress_onset,RAW_p4_short_question_onset,RAW_param_end_instruct_onset,CHANGE
4,3,2,3,2,c2_WhyHand,1,healthy?,23,H_364.jpg,0,5.35282349586487,0,0,0.3,0,0.950358867645264,0.944199085235596,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249080.9823,1605249086.351,1605249088.45179,1605249090.70264,1605249091.66745,1605249091.653,0,1605249664.0366
4,3,2,4,2,c2_WhyHand,2,healthy?,22,H_130.jpg,0,5.35282349586487,0,0,0.3,0,0.800302028656006,0.786020040512085,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249080.9823,1605249086.351,1605249088.45179,1605249091.96978,1605249092.77237,1605249092.77009,0,1605249664.0366
4,3,2,5,2,c2_WhyHand,1,healthy?,17,H_362.jpg,0,5.35282349586487,0,0,0.3,0,0.850321054458618,0.842571020126343,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249080.9823,1605249086.351,1605249088.45179,1605249093.08687,1605249093.95065,1605249093.93719,0,1605249664.0366
4,3,2,6,2,c2_WhyHand,2,healthy?,20,H_007.jpg,0,5.35282349586487,0,0,0.3,0,0.816974401473999,0.796967029571533,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249080.9823,1605249086.351,1605249088.45179,1605249094.25398,1605249095.07286,1605249095.07095,0,1605249664.0366
4,3,2,7,2,c2_WhyHand,1,healthy?,19,H_167.jpg,0,5.35282349586487,0,0,0.3,0,0.700265169143677,0.691058158874512,2,0,0,0,0,1605249066.04311,1605249066.05755,1605249080.9823,1605249086.351,1605249088.45179,1605249095.38774,1605249096.10022,1605249096.08801,0,1605249664.0366
4,3,2,8,2,c2_WhyHand,2,healthy?,24,H_019.jpg,0,5.35282349586487,0,0,0.3,0,0.800302028656006,0.782274961471558,2,0,0,0,0,1605249066.04311,1605249066.05755,1605249080.9823,1605249086.351,1605249088.45179,1605249096.40479,1605249097.20761,1605249097.20509,0,1605249664.0366
4,3,3,1,1,c1_WhyFace,1,admiring?,4,F_779.jpg,0,8.13815140724182,0,0,2.10079336166382,0,0.750282764434814,0.728351831436157,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249097.30513,1605249105.45821,1605249107.559,1605249107.70906,1605249108.46154,1605249108.45934,0,1605249664.0366
4,3,3,2,1,c1_WhyFace,1,admiring?,1,F_593.jpg,0,8.13815140724182,0,0,0.3,0,0.616900205612183,0.609442949295044,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249097.30513,1605249105.45821,1605249107.559,1605249108.77613,1605249109.40059,1605249109.39303,0,1605249664.0366
4,3,3,3,1,c1_WhyFace,2,admiring?,3,F_110.jpg,0,8.13815140724182,0,0,0.3,0,0.683591604232788,0.661934852600098,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249097.30513,1605249105.45821,1605249107.559,1605249109.70981,1605249110.39482,1605249110.39341,0,1605249664.0366
4,3,3,4,1,c1_WhyFace,1,admiring?,8,F_590.jpg,0,8.13815140724182,0,0,0.3,0,0.750282526016235,0.744034051895142,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249097.30513,1605249105.45821,1605249107.559,1605249110.71019,1605249111.46708,1605249111.46047,0,1605249664.0366
4,3,3,5,1,c1_WhyFace,2,admiring?,6,F_692.jpg,0,8.13815140724182,0,0,0.3,0,0.466843605041504,0.451533079147339,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249097.30513,1605249105.45821,1605249107.559,1605249111.77726,1605249112.25026,1605249112.2441,0,1605249664.0366
4,3,3,6,1,c1_WhyFace,1,admiring?,5,F_759.jpg,0,8.13815140724182,0,0,0.3,0,0.666917562484741,0.653956174850464,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249097.30513,1605249105.45821,1605249107.559,1605249112.56089,1605249113.23433,1605249113.22781,0,1605249664.0366
4,3,3,7,1,c1_WhyFace,1,admiring?,7,F_648.jpg,0,8.13815140724182,0,0,0.3,0,0.650245428085327,0.635798215866089,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249097.30513,1605249105.45821,1605249107.559,1605249113.5446,1605249114.20026,1605249114.19484,0,1605249664.0366
4,3,3,8,1,c1_WhyFace,2,admiring?,2,F_129.jpg,0,8.13815140724182,0,0,0.3,0,0.666918039321899,0.659905195236206,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249097.30513,1605249105.45821,1605249107.559,1605249114.51163,1605249115.18386,1605249115.17854,0,1605249664.0366
4,3,4,1,3,c3_HowFace,1,smiling?,119,F_139.jpg,0,9.14555311203003,0,0,2.10079336166382,0,1.30048990249634,1.28678107261658,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249115.26191,1605249124.41536,1605249126.51616,1605249126.66621,1605249127.96875,1605249127.9667,0,1605249664.0366
4,3,4,2,3,c3_HowFace,2,smiling?,113,F_712.jpg,0,9.14555311203003,0,0,0.3,0,0.450170040130615,0.428078889846802,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249115.26191,1605249124.41536,1605249126.51616,1605249128.28349,1605249128.73561,1605249128.73366,0,1605249664.0366
4,3,4,3,3,c3_HowFace,1,smiling?,115,F_695.jpg,0,9.14555311203003,0,0,0.3,0,0.350131988525391,0.342545032501221,2,0,0,0,0,1605249066.04311,1605249066.05755,1605249115.26191,1605249124.41536,1605249126.51616,1605249129.05045,1605249129.41743,1605249129.40058,0,1605249664.0366
4,3,4,4,3,c3_HowFace,2,smiling?,120,F_758.jpg,0,9.14555311203003,0,0,0.3,0,0.350132942199707,0.339603185653687,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249115.26191,1605249124.41536,1605249126.51616,1605249129.71737,1605249130.06965,1605249130.0675,0,1605249664.0366
4,3,4,5,3,c3_HowFace,1,smiling?,116,F_083.jpg,0,9.14555311203003,0,0,0.3,0,0.266767263412476,0.247551202774048,2,0,0,0,0,1605249066.04311,1605249066.05755,1605249115.26191,1605249124.41536,1605249126.51616,1605249130.38428,1605249130.65332,1605249130.65105,0,1605249664.0366
4,3,4,6,3,c3_HowFace,1,smiling?,118,F_759.jpg,0,9.14555311203003,0,0,0.3,0,0.266766548156738,0.259291887283325,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249115.26191,1605249124.41536,1605249126.51616,1605249130.96784,1605249131.25134,1605249131.2346,0,1605249664.0366
4,3,4,7,3,c3_HowFace,2,smiling?,114,F_412.jpg,0,9.14555311203003,0,0,0.3,0,0.300113201141357,0.278820037841797,2,0,0,0,0,1605249066.04311,1605249066.05755,1605249115.26191,1605249124.41536,1605249126.51616,1605249131.55139,1605249131.85349,1605249131.8515,0,1605249664.0366
4,3,4,8,3,c3_HowFace,1,smiling?,117,F_593.jpg,0,9.14555311203003,0,0,0.3,0,0.250096321105957,0.243985891342163,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249115.26191,1605249124.41536,1605249126.51616,1605249132.16829,1605249132.43434,1605249132.41839,0,1605249664.0366
4,3,5,1,4,c4_HowHand,1,lifting?,56,H_136.jpg,0,9.43650674819946,0,0,2.10079336166382,0,0.700263977050781,0.690465927124023,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249132.50175,1605249141.95532,1605249144.05611,1605249144.20617,1605249144.91735,1605249144.90643,0,1605249664.0366
4,3,5,2,4,c4_HowHand,2,lifting?,51,H_038.jpg,0,9.43650674819946,0,0,0.3,0,0.400150299072266,0.379178047180176,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249132.50175,1605249141.95532,1605249144.05611,1605249145.22322,1605249145.62521,1605249145.62337,0,1605249664.0366
4,3,5,3,4,c4_HowHand,1,lifting?,52,H_189.jpg,0,9.43650674819946,0,0,0.3,0,0.266766309738159,0.260926961898804,2,0,0,0,0,1605249066.04311,1605249066.05755,1605249132.50175,1605249141.95532,1605249144.05611,1605249145.94016,1605249146.21756,1605249146.20692,0,1605249664.0366
4,3,5,4,4,c4_HowHand,2,lifting?,53,H_077.jpg,0,9.43650674819946,0,0,0.3,0,0.266766309738159,0.256777048110962,2,0,0,0,0,1605249066.04311,1605249066.05755,1605249132.50175,1605249141.95532,1605249144.05611,1605249146.52371,1605249146.80098,1605249146.79048,0,1605249664.0366
4,3,5,5,4,c4_HowHand,1,lifting?,50,H_443.jpg,0,9.43650674819946,0,0,0.3,0,0.250093221664429,0.241222143173218,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249132.50175,1605249141.95532,1605249144.05611,1605249147.10726,1605249147.36712,1605249147.35736,0,1605249664.0366
4,3,5,6,4,c4_HowHand,2,lifting?,55,H_012.jpg,0,9.43650674819946,0,0,0.3,0,0.200075626373291,0.180957078933716,2,0,0,0,0,1605249066.04311,1605249066.05755,1605249132.50175,1605249141.95532,1605249144.05611,1605249147.67414,1605249147.87584,1605249147.87422,0,1605249664.0366
4,3,5,7,4,c4_HowHand,1,lifting?,49,H_362.jpg,0,9.43650674819946,0,0,0.3,0,0.166729927062988,0.152556896209717,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249132.50175,1605249141.95532,1605249144.05611,1605249148.19101,1605249148.36863,1605249148.35774,0,1605249664.0366
4,3,5,8,4,c4_HowHand,1,lifting?,54,H_170.jpg,0,9.43650674819946,0,0,0.3,0,0.166730642318726,0.152609825134277,2,0,0,0,0,1605249066.04311,1605249066.05755,1605249132.50175,1605249141.95532,1605249144.05611,1605249148.67452,1605249148.85239,1605249148.84125,0,1605249664.0366
4,3,6,1,2,c2_WhyHand,1,helping?,38,H_077.jpg,0,15.4941318035126,0,0,2.10079288482666,0,0.566879987716675,0.552356004714966,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249148.92462,1605249164.43047,1605249166.53126,1605249166.68132,1605249167.25046,1605249167.2482,0,1605249664.0366
4,3,6,2,2,c2_WhyHand,1,helping?,36,H_349.jpg,0,15.4941318035126,0,0,0.3,0,0.350132942199707,0.328670978546143,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249148.92462,1605249164.43047,1605249166.53126,1605249167.56498,1605249167.91718,1605249167.91512,0,1605249664.0366
4,3,6,3,2,c2_WhyHand,1,helping?,37,H_474.jpg,0,15.4941318035126,0,0,0.3,0,0.300111770629883,0.285152912139893,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249148.92462,1605249164.43047,1605249166.53126,1605249168.2319,1605249168.53341,1605249168.53202,0,1605249664.0366
4,3,6,4,2,c2_WhyHand,1,helping?,39,H_024.jpg,0,15.4941318035126,0,0,0.3,0,0.333459854125977,0.313500881195068,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249148.92462,1605249164.43047,1605249166.53126,1605249168.8488,1605249169.18457,1605249169.18226,0,1605249664.0366
4,3,6,5,2,c2_WhyHand,2,helping?,40,H_012.jpg,0,15.4941318035126,0,0,0.3,0,0.266765832901001,0.246646881103516,2,0,0,0,0,1605249066.04311,1605249066.05755,1605249148.92462,1605249164.43047,1605249166.53126,1605249169.49905,1605249169.76781,1605249169.76582,0,1605249664.0366
4,3,6,6,2,c2_WhyHand,2,helping?,35,H_159.jpg,0,15.4941318035126,0,0,0.3,0,0.300113916397095,0.293337821960449,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249148.92462,1605249164.43047,1605249166.53126,1605249170.0826,1605249170.40096,1605249170.38272,0,1605249664.0366
4,3,6,7,2,c2_WhyHand,1,helping?,34,H_111.jpg,0,15.4941318035126,0,0,0.3,0,0.800302505493164,0.782449007034302,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249148.92462,1605249164.43047,1605249166.53126,1605249170.6995,1605249171.50167,1605249171.4998,0,1605249664.0366
4,3,6,8,2,c2_WhyHand,2,helping?,33,H_091.jpg,0,15.4941318035126,0,0,0.3,0,0.750283241271973,0.731723785400391,2,0,0,0,0,1605249066.04311,1605249066.05755,1605249148.92462,1605249164.43047,1605249166.53126,1605249171.81659,1605249172.5693,1605249172.56687,0,1605249664.0366
4,3,7,1,1,c1_WhyFace,1,proud?,104,F_598.jpg,0,9.66042733192444,0,0,2.1007924079895,0,1.51723837852478,1.5112030506134,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249172.63357,1605249182.30388,1605249184.40468,1605249184.55473,1605249186.08437,1605249186.07197,0,1605249664.0366
4,3,7,2,1,c1_WhyFace,2,proud?,102,F_760.jpg,0,9.66042733192444,0,0,0.3,0,0.450169563293457,0.431084156036377,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249172.63357,1605249182.30388,1605249184.40468,1605249186.38876,1605249186.84139,1605249186.83893,0,1605249664.0366
4,3,7,3,1,c1_WhyFace,1,proud?,97,F_582.jpg,0,9.66042733192444,0,0,0.3,0,0.616899490356445,0.60184383392334,2,0,0,0,0,1605249066.04311,1605249066.05755,1605249172.63357,1605249182.30388,1605249184.40468,1605249187.15571,1605249187.77467,1605249187.77261,0,1605249664.0366
4,3,7,4,1,c1_WhyFace,2,proud?,98,F_412.jpg,0,9.66042733192444,0,0,0.3,0,0.483515977859497,0.47035813331604,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249172.63357,1605249182.30388,1605249184.40468,1605249188.0894,1605249188.5755,1605249188.57291,0,1605249664.0366
4,3,7,5,1,c1_WhyFace,1,proud?,101,F_083.jpg,0,9.66042733192444,0,0,0.3,0,0.550206899642944,0.530098915100098,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249172.63357,1605249182.30388,1605249184.40468,1605249188.8897,1605249189.44245,1605249189.43991,0,1605249664.0366
4,3,7,6,1,c1_WhyFace,2,proud?,100,F_776.jpg,0,9.66042733192444,0,0,0.3,0,0.633572578430176,0.626066207885742,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249172.63357,1605249182.30388,1605249184.40468,1605249189.7567,1605249190.40094,1605249190.39027,0,1605249664.0366
4,3,7,7,1,c1_WhyFace,1,proud?,103,F_618.jpg,0,9.66042733192444,0,0,0.3,0,1.01705074310303,1.00189113616943,1,0,0,0,0,1605249066.04311,1605249066.05755,1605249172.63357,1605249182.30388,1605249184.40468,1605249190.70705,1605249191.7261,1605249191.7241,0,1605249664.0366
