param_fmriSession,param_counterbalanceVer,RAW_param_triggerOnset,param_AR_invalid_sequence,param_valid_type,p1_fixation_onset,p1_param_jitter,p1_fixation_offset,p1_ptb_fixation_duration,p2_cue_type,p2_cue_onset,p2_cue_offset,p2_cue_duration,p3_target_type,p3_target_onset,p4_responseonset,p4_responsekey,p4_responsekeyname,p4_RT,p4_fixation_fillin,p4_fixation_duration,p5_fixation_onset,RAW_p1_fixation_onset,RAW_p1_fixation_offset,RAW_p2_cue_onset,RAW_p2_cue_offset,RAW_p3_target_onset,RAW_p4_responseonset,RAW_p4_fixation_fillin,RAW_p5_fixation_onset,RAW_param_end_instruct_onset,experimentDuration,param_end_biopac,CHANGE
4,2,1605223328.5071,0,valid,317.49959777832,3.9,321.401785840988,3.90218806266785,right,321.417737236023,321.61887096405,0.201133728027344,right,321.634485235214,323.634805908203,0,nan,0,-1605223331.2671,0,323.651910772324,1605223648.7667,1605223652.66889,1605223652.68484,1605223652.88597,1605223652.90159,1605223654.90191,0,1605223654.91901,1605223927.52157,599.014469146729,1605223927.53523,1605223655.12271
4,2,1605223328.5071,1,invalid,323.868658294678,0.9,324.771152963638,0.902494668960571,left,324.785669078827,324.987970819473,0.202301740646362,right,325.00241850853,327.002676954269,0,nan,0,-1605223331.2671,0,327.019843568802,1605223655.13576,1605223656.03825,1605223656.05277,1605223656.25507,1605223656.26952,1605223658.26978,0,1605223658.28694,1605223927.52157,599.014469146729,1605223927.53523,1605223658.48996
4,2,1605223328.5071,1,invalid,327.236591567993,0.5,327.738965978622,0.502374410629272,right,327.753453006744,327.954598894119,0.201145887374878,left,327.970201005936,329.970316877365,0,nan,0,-1605223331.2671,0,329.987626066208,1605223658.50369,1605223659.00607,1605223659.02055,1605223659.2217,1605223659.2373,1605223661.23742,0,1605223661.25473,1605223927.52157,599.014469146729,1605223927.53523,1605223661.45762
4,2,1605223328.5071,1,invalid,330.204373350143,0.6,330.806438913345,0.602065563201904,left,330.821273317337,331.024139871597,0.202866554260254,right,331.03802107811,333.038471927643,0,nan,0,-1605223331.2671,0,333.055446138382,1605223661.47147,1605223662.07354,1605223662.08837,1605223662.29124,1605223662.30512,1605223664.30557,0,1605223664.32255,1605223927.52157,599.014469146729,1605223927.53523,1605223664.52592
4,2,1605223328.5071,0,valid,333.272193899155,2.7,335.974439849854,2.70224595069885,right,335.989882698059,336.197789897919,0.207907199859619,right,336.206631174088,338.20667098999,0,nan,0,-1605223331.2671,0,338.224055519104,1605223664.53929,1605223667.24154,1605223667.25698,1605223667.46489,1605223667.47373,1605223669.47377,0,1605223669.49116,1605223927.52157,599.014469146729,1605223927.53523,1605223669.6944
4,2,1605223328.5071,0,valid,338.440804710388,0.5,338.948982944489,0.508178234100342,left,338.957665433884,339.165243854523,0.207578420639038,left,339.174414386749,341.17462896347,0,nan,0,-1605223331.2671,0,341.191839208603,1605223669.7079,1605223670.21608,1605223670.22477,1605223670.43234,1605223670.44151,1605223672.44173,0,1605223672.45894,1605223927.52157,599.014469146729,1605223927.53523,1605223672.66242
4,2,1605223328.5071,0,valid,341.408586492538,5,346.41572593689,5.0071394443512,left,346.427140703201,346.631942977905,0.204802274703979,left,346.64388917923,348.644035806656,0,nan,0,-1605223331.2671,0,348.661313762665,1605223672.67569,1605223677.68283,1605223677.69424,1605223677.89904,1605223677.91099,1605223679.91114,0,1605223679.92841,1605223927.52157,599.014469146729,1605223927.53523,1605223680.13205
4,2,1605223328.5071,1,invalid,348.878062000275,5,353.881819000244,5.00375699996948,right,353.896615257263,354.097986927032,0.201371669769287,left,354.113363733292,356.113585939407,0,nan,0,-1605223331.2671,0,356.130788793564,1605223680.14516,1605223685.14892,1605223685.16372,1605223685.36509,1605223685.38046,1605223687.38069,0,1605223687.39789,1605223927.52157,599.014469146729,1605223927.53523,1605223687.60086
4,2,1605223328.5071,0,valid,356.347537269592,0.9,357.249739875793,0.902202606201172,right,357.264549245834,357.4653677845,0.200818538665771,right,357.481297245026,359.481835832596,0,nan,0,-1605223331.2671,0,359.498722066879,1605223687.61464,1605223688.51684,1605223688.53165,1605223688.73247,1605223688.7484,1605223690.74894,0,1605223690.76582,1605223927.52157,599.014469146729,1605223927.53523,1605223690.96906
4,2,1605223328.5071,1,invalid,359.715471258163,0.7,360.417953958511,0.7024827003479,right,360.432406892776,360.633447875977,0.201040983200073,left,360.649154891968,362.649483909607,0,nan,0,-1605223331.2671,0,362.666580190659,1605223690.98257,1605223691.68505,1605223691.69951,1605223691.90055,1605223691.91625,1605223693.91658,0,1605223693.93368,1605223927.52157,599.014469146729,1605223927.53523,1605223694.13691
4,2,1605223328.5071,1,invalid,362.883328905106,2,364.884785881042,2.00145697593689,right,364.900753250122,365.101742973328,0.200989723205566,left,365.117501487732,367.117869844437,0,nan,0,-1605223331.2671,0,367.134927024841,1605223694.15043,1605223696.15189,1605223696.16785,1605223696.36884,1605223696.3846,1605223698.38497,0,1605223698.40203,1605223927.52157,599.014469146729,1605223927.53523,1605223698.60507
4,2,1605223328.5071,1,invalid,367.351675977707,5,372.353191843033,5.00151586532593,left,372.37022851944,372.57166384697,0.201435327529907,right,372.586976995468,374.587147941589,0,nan,0,-1605223331.2671,0,374.604402532578,1605223698.61878,1605223703.62029,1605223703.63733,1605223703.83876,1605223703.85408,1605223705.85425,0,1605223705.8715,1605223927.52157,599.014469146729,1605223927.53523,1605223706.07512
4,2,1605223328.5071,1,invalid,374.821150531769,1.6,376.423362960815,1.60221242904663,right,376.438425292969,376.647407999039,0.208982706069946,left,376.655173530579,378.656043996811,0,nan,0,-1605223331.2671,0,378.672599306107,1605223706.08825,1605223707.69046,1605223707.70553,1605223707.91451,1605223707.92227,1605223709.92314,0,1605223709.9397,1605223927.52157,599.014469146729,1605223927.53523,1605223710.14308
4,2,1605223328.5071,1,invalid,378.889346828461,5,383.890790929794,5.00144410133362,right,383.907901992798,384.114624013901,0.206722021102905,left,384.124650230408,386.124756803513,0,nan,0,-1605223331.2671,0,386.142074575424,1605223710.15645,1605223715.15789,1605223715.175,1605223715.38172,1605223715.39175,1605223717.39186,0,1605223717.40917,1605223927.52157,599.014469146729,1605223927.53523,1605223717.61234
4,2,1605223328.5071,1,invalid,386.358822813034,4.6,390.965494861603,4.60667204856873,left,390.977224578857,391.182654848099,0.205430269241333,right,391.193974485397,393.194118967056,0,nan,0,-1605223331.2671,0,393.2114012146,1605223717.62592,1605223722.23259,1605223722.24432,1605223722.44975,1605223722.46107,1605223724.46122,0,1605223724.4785,1605223927.52157,599.014469146729,1605223927.53523,1605223724.68181
4,2,1605223328.5071,1,invalid,393.428148736954,5,398.432139863968,5.00399112701416,left,398.446703186035,398.648857822418,0.202154636383057,right,398.663449277878,400.663729896545,0,nan,0,-1605223331.2671,0,400.680875530243,1605223724.69525,1605223729.69924,1605223729.7138,1605223729.91596,1605223729.93055,1605223731.93083,0,1605223731.94798,1605223927.52157,599.014469146729,1605223927.53523,1605223732.15129
4,2,1605223328.5071,0,valid,400.89762424469,1.5,402.399527778625,1.50190353393555,right,402.41486166954,402.616032829285,0.201171159744263,right,402.63160990715,404.632123937607,0,nan,0,-1605223331.2671,0,404.649035921097,1605223732.16472,1605223733.66663,1605223733.68196,1605223733.88313,1605223733.89871,1605223735.89922,0,1605223735.91614,1605223927.52157,599.014469146729,1605223927.53523,1605223736.11957
4,2,1605223328.5071,1,invalid,404.865783443451,5,409.868324985504,5.00254154205322,left,409.884338846207,410.08751200676,0.203173160552979,right,410.101085176468,412.101121892929,0,nan,0,-1605223331.2671,0,412.118510951996,1605223736.13288,1605223741.13543,1605223741.15144,1605223741.35461,1605223741.36819,1605223743.36822,0,1605223743.38561,1605223927.52157,599.014469146729,1605223927.53523,1605223743.58955
4,2,1605223328.5071,0,valid,412.335260858536,1.6,413.937771787643,1.60251092910767,left,413.952535142899,414.155724992752,0.203189849853516,left,414.169282665253,416.169616928101,0,nan,0,-1605223331.2671,0,416.186707963943,1605223743.60236,1605223745.20487,1605223745.21964,1605223745.42283,1605223745.43638,1605223747.43672,0,1605223747.45381,1605223927.52157,599.014469146729,1605223927.53523,1605223747.65766
4,2,1605223328.5071,0,valid,416.403457155228,0.6,417.005705823898,0.602248668670654,right,417.020356168747,417.221421947479,0.2010657787323,right,417.23710392952,419.237319936752,0,nan,0,-1605223331.2671,0,419.254529943466,1605223747.67056,1605223748.27281,1605223748.28746,1605223748.48852,1605223748.5042,1605223750.50442,0,1605223750.52163,1605223927.52157,599.014469146729,1605223927.53523,1605223750.72523
4,2,1605223328.5071,0,valid,419.47127746582,1.5,420.973217000961,1.50193953514099,right,420.988515129089,421.18948887825,0.200973749160767,right,421.205262413025,423.205384960175,0,nan,0,-1605223331.2671,0,423.22268866539,1605223750.73838,1605223752.24032,1605223752.25562,1605223752.45659,1605223752.47236,1605223754.47249,0,1605223754.48979,1605223927.52157,599.014469146729,1605223927.53523,1605223754.69342
4,2,1605223328.5071,1,invalid,423.439437141418,2,425.441805830002,2.00236868858337,left,425.456861963272,425.659644832611,0.202782869338989,right,425.673610200882,427.673969974518,0,nan,0,-1605223331.2671,0,427.69103597641,1605223754.70654,1605223756.70891,1605223756.72396,1605223756.92674,1605223756.94071,1605223758.94107,0,1605223758.95814,1605223927.52157,599.014469146729,1605223927.53523,1605223759.16125
4,2,1605223328.5071,1,invalid,427.90778421402,0.5,428.416986932755,0.509202718734741,left,428.424645652771,428.633115997314,0.208470344543457,right,428.641394367218,430.641690006256,0,nan,0,-1605223331.2671,0,430.658819189072,1605223759.17488,1605223759.68409,1605223759.69175,1605223759.90022,1605223759.90849,1605223761.90879,0,1605223761.92592,1605223927.52157,599.014469146729,1605223927.53523,1605223762.12841
4,2,1605223328.5071,1,invalid,430.875566949844,2.1,432.982980957031,2.10741400718689,right,432.993031015396,433.198029985428,0.204998970031738,left,433.209779014587,435.209863891602,0,nan,0,-1605223331.2671,0,435.227204790115,1605223762.14267,1605223764.25008,1605223764.26013,1605223764.46513,1605223764.47688,1605223766.47696,0,1605223766.4943,1605223927.52157,599.014469146729,1605223927.53523,1605223766.69868
4,2,1605223328.5071,0,valid,435.443951597214,0.6,436.049136867523,0.605185270309448,right,436.060850849152,436.26449297905,0.203642129898071,right,436.277599802017,438.27768992424,0,nan,0,-1605223331.2671,0,438.295025339127,1605223766.71105,1605223767.31624,1605223767.32795,1605223767.53159,1605223767.5447,1605223769.54479,0,1605223769.56213,1605223927.52157,599.014469146729,1605223927.53523,1605223769.76573
4,2,1605223328.5071,0,valid,438.511772623062,6.6,445.114993801117,6.60322117805481,left,445.130929222107,445.3324949646,0.201565742492676,left,445.347677936554,447.347752799988,0,nan,0,-1605223331.2671,0,447.3651039505,1605223769.77887,1605223776.38209,1605223776.39803,1605223776.5996,1605223776.61478,1605223778.61485,0,1605223778.6322,1605223927.52157,599.014469146729,1605223927.53523,1605223778.83546
4,2,1605223328.5071,0,valid,447.581851472855,3.2,450.783748855591,3.20189738273621,left,450.799729576111,451.002284994125,0.202555418014526,left,451.016478052139,453.016500940323,0,nan,0,-1605223331.2671,0,453.033902635574,1605223778.84895,1605223782.05085,1605223782.06683,1605223782.26939,1605223782.28358,1605223784.2836,0,1605223784.301,1605223927.52157,599.014469146729,1605223927.53523,1605223784.50368
4,2,1605223328.5071,1,invalid,453.250651826859,1.8,455.052168836594,1.80151700973511,left,455.068001737595,455.270722856522,0.202721118927002,right,455.284750213623,457.28491186142,0,nan,0,-1605223331.2671,0,457.30217622757,1605223784.51775,1605223786.31927,1605223786.3351,1605223786.53782,1605223786.55185,1605223788.55201,0,1605223788.56928,1605223927.52157,599.014469146729,1605223927.53523,1605223788.77269
4,2,1605223328.5071,1,invalid,457.518923988342,4.9,462.421250810623,4.90232682228088,left,462.437440862656,462.639641990662,0.202201128005981,right,462.654190292358,464.654449930191,0,nan,0,-1605223331.2671,0,464.671615114212,1605223788.78602,1605223793.68835,1605223793.70454,1605223793.90674,1605223793.92129,1605223795.92155,0,1605223795.93872,1605223927.52157,599.014469146729,1605223927.53523,1605223796.14159
4,2,1605223328.5071,1,invalid,464.888363113403,3.9,468.790745010376,3.90238189697266,left,468.80650352478,469.008994808197,0.202491283416748,right,469.02325176239,471.023499956131,0,nan,0,-1605223331.2671,0,471.040677776337,1605223796.15546,1605223800.05785,1605223800.0736,1605223800.27609,1605223800.29035,1605223802.2906,0,1605223802.30778,1605223927.52157,599.014469146729,1605223927.53523,1605223802.51132
4,2,1605223328.5071,0,valid,471.257425537109,1.5,472.766371955872,1.50894641876221,left,472.774664154053,472.983069887161,0.208405733108521,left,472.991412391663,474.991730918884,0,nan,0,-1605223331.2671,0,475.008837928772,1605223802.52453,1605223804.03347,1605223804.04176,1605223804.25017,1605223804.25851,1605223806.25883,0,1605223806.27594,1605223927.52157,599.014469146729,1605223927.53523,1605223806.47933
4,2,1605223328.5071,1,invalid,475.225585689545,2.2,477.43310092926,2.20751523971558,left,477.443087091446,477.649881830215,0.206794738769531,right,477.6598346138,479.660084953308,0,nan,0,-1605223331.2671,0,479.677260866165,1605223806.49269,1605223808.7002,1605223808.71019,1605223808.91698,1605223808.92693,1605223810.92719,0,1605223810.94436,1605223927.52157,599.014469146729,1605223927.53523,1605223811.14768
4,2,1605223328.5071,1,invalid,479.894009342194,0.5,480.399156799316,0.505147457122803,right,480.410870542526,480.614974966049,0.204104423522949,left,480.627619256973,482.627985944748,0,nan,0,-1605223331.2671,0,482.64504360199,1605223811.16111,1605223811.66626,1605223811.67797,1605223811.88208,1605223811.89472,1605223813.89509,0,1605223813.91214,1605223927.52157,599.014469146729,1605223927.53523,1605223814.11474
4,2,1605223328.5071,0,valid,482.8617918396,0.5,483.365891923904,0.50410008430481,left,483.378653755188,483.582407941818,0.203754186630249,left,483.595401992798,485.595750799179,0,nan,0,-1605223331.2671,0,485.61282705307,1605223814.12889,1605223814.63299,1605223814.64575,1605223814.84951,1605223814.8625,1605223816.86285,0,1605223816.87993,1605223927.52157,599.014469146729,1605223927.53523,1605223817.08364
4,2,1605223328.5071,1,invalid,485.829575767517,0.6,486.432238807678,0.602663040161133,right,486.446475257874,486.648221006393,0.201745748519897,left,486.663223495483,488.663434972763,0,nan,0,-1605223331.2671,0,488.680648794174,1605223817.09668,1605223817.69934,1605223817.71358,1605223817.91532,1605223817.93032,1605223819.93054,0,1605223819.94775,1605223927.52157,599.014469146729,1605223927.53523,1605223820.1503
4,2,1605223328.5071,0,valid,488.897396554947,5,493.90015791893,5.00276136398315,left,493.915952196121,494.117628803253,0.201676607131958,left,494.132699480057,496.132906904221,0,nan,0,-1605223331.2671,0,496.150125494003,1605223820.1645,1605223825.16726,1605223825.18305,1605223825.38473,1605223825.3998,1605223827.40001,0,1605223827.41723,1605223927.52157,599.014469146729,1605223927.53523,1605223827.62027
4,2,1605223328.5071,1,invalid,496.36687420845,0.8,497.16885684967,0.801982641220093,left,497.183847894669,497.385246982574,0.201399087905884,right,497.400595655441,499.400856962204,0,nan,0,-1605223331.2671,0,499.418023576736,1605223827.63397,1605223828.43596,1605223828.45095,1605223828.65235,1605223828.6677,1605223830.66796,0,1605223830.68512,1605223927.52157,599.014469146729,1605223927.53523,1605223830.88868
4,2,1605223328.5071,1,invalid,499.63476776123,1,500.639947881699,1.00518012046814,left,500.651819934845,500.854333868027,0.202513933181763,right,500.868568172455,502.86856388092,0,nan,0,-1605223331.2671,0,502.885993947983,1605223830.90187,1605223831.90705,1605223831.91892,1605223832.12143,1605223832.13567,1605223834.13566,0,1605223834.15309,1605223927.52157,599.014469146729,1605223927.53523,1605223834.35648
4,2,1605223328.5071,0,valid,503.102741708756,0.8,503.905282964706,0.802541255950928,left,503.919716587067,504.122111787796,0.20239520072937,left,504.136464347839,506.136884918213,0,nan,0,-1605223331.2671,0,506.153889884949,1605223834.36984,1605223835.17238,1605223835.18682,1605223835.38921,1605223835.40356,1605223837.40399,0,1605223837.42099,1605223927.52157,599.014469146729,1605223927.53523,1605223837.62441
4,2,1605223328.5071,1,invalid,506.370638837814,0.8,507.172947874069,0.802309036254883,left,507.187612524033,507.389108886719,0.201496362686157,right,507.404360761642,509.404619922638,0,nan,0,-1605223331.2671,0,509.421787729263,1605223837.63774,1605223838.44005,1605223838.45471,1605223838.65621,1605223838.67146,1605223840.67172,0,1605223840.68889,1605223927.52157,599.014469146729,1605223927.53523,1605223840.89235
4,2,1605223328.5071,1,invalid,509.638535013199,1.7,511.340562810898,1.70202779769897,right,511.355847826004,511.565131893158,0.209284067153931,left,511.572596063614,513.572752943039,0,nan,0,-1605223331.2671,0,513.590022315979,1605223840.90564,1605223842.60766,1605223842.62295,1605223842.83223,1605223842.8397,1605223844.83985,0,1605223844.85712,1605223927.52157,599.014469146729,1605223927.53523,1605223845.06036
4,2,1605223328.5071,1,invalid,513.806769361496,2,515.809232940674,2.00246357917786,left,515.82419585228,516.033432950974,0.209237098693848,right,516.040943613052,518.0411469841,0,nan,0,-1605223331.2671,0,518.05837105751,1605223845.07387,1605223847.07633,1605223847.0913,1605223847.30053,1605223847.30804,1605223849.30825,0,1605223849.32547,1605223927.52157,599.014469146729,1605223927.53523,1605223849.52878
4,2,1605223328.5071,1,invalid,518.275118818283,3,521.282852878571,3.00773406028748,right,521.292920818329,521.49797700882,0.205056190490723,left,521.509669294357,523.509949913025,0,nan,0,-1605223331.2671,0,523.527095069885,1605223849.54222,1605223852.54995,1605223852.56002,1605223852.76508,1605223852.77677,1605223854.77705,0,1605223854.7942,1605223927.52157,599.014469146729,1605223927.53523,1605223854.99763
4,2,1605223328.5071,1,invalid,523.743843069077,5,528.74951385498,5.00567078590393,left,528.762397756577,528.96532081604,0.202923059463501,right,528.979146947861,530.97947095871,0,nan,0,-1605223331.2671,0,530.996572961807,1605223855.01094,1605223860.01661,1605223860.0295,1605223860.23242,1605223860.24625,1605223862.24657,0,1605223862.26367,1605223927.52157,599.014469146729,1605223927.53523,1605223862.46764
4,2,1605223328.5071,1,invalid,531.213320484161,5,536.215333929062,5.00201344490051,right,536.23187541008,536.432695856094,0.200820446014404,left,536.448624839783,538.448685874939,0,nan,0,-1605223331.2671,0,538.466050615311,1605223862.48042,1605223867.48243,1605223867.49898,1605223867.6998,1605223867.71572,1605223869.71579,0,1605223869.73315,1605223927.52157,599.014469146729,1605223927.53523,1605223869.93632
4,2,1605223328.5071,1,invalid,538.682798614502,1.7,540.384969940186,1.70217132568359,right,540.400112142563,540.601158847809,0.201046705245972,left,540.616859664917,542.617121925354,0,nan,0,-1605223331.2671,0,542.634285917282,1605223869.9499,1605223871.65207,1605223871.66721,1605223871.86826,1605223871.88396,1605223873.88422,0,1605223873.90139,1605223927.52157,599.014469146729,1605223927.53523,1605223874.10491
4,2,1605223328.5071,1,invalid,542.851033439636,3.3,546.153298845291,3.30226540565491,left,546.168949594498,546.370967855454,0.202018260955811,right,546.385697593689,548.385834922791,0,nan,0,-1605223331.2671,0,548.403124322891,1605223874.11813,1605223877.4204,1605223877.43605,1605223877.63807,1605223877.6528,1605223879.65294,0,1605223879.67022,1605223927.52157,599.014469146729,1605223927.53523,1605223879.87265
4,2,1605223328.5071,0,valid,548.619872560501,2.5,551.122034778595,2.50216221809387,left,551.137485256195,551.339983930588,0.2024986743927,left,551.354234209061,553.354369869232,0,nan,0,-1605223331.2671,0,553.371660938263,1605223879.88697,1605223882.38913,1605223882.40459,1605223882.60708,1605223882.62133,1605223884.62147,0,1605223884.63876,1605223927.52157,599.014469146729,1605223927.53523,1605223884.84207
4,2,1605223328.5071,1,invalid,553.588408937454,0.9,554.490295877457,0.901886940002441,left,554.505419483185,554.707618942261,0.202199459075928,right,554.722167243958,556.722277870178,0,nan,0,-1605223331.2671,0,556.739594449997,1605223884.85551,1605223885.7574,1605223885.77252,1605223885.97472,1605223885.98927,1605223887.98938,0,1605223888.00669,1605223927.52157,599.014469146729,1605223927.53523,1605223888.21022
4,2,1605223328.5071,0,valid,556.956342926025,1.7,558.658291807175,1.70194888114929,left,558.673655261993,558.875127782822,0.201472520828247,left,558.890404691696,560.891206970215,0,nan,0,-1605223331.2671,0,560.907829751968,1605223888.22344,1605223889.92539,1605223889.94076,1605223890.14223,1605223890.1575,1605223892.15831,0,1605223892.17493,1605223927.52157,599.014469146729,1605223927.53523,1605223892.37833
4,2,1605223328.5071,0,valid,561.12457775116,5,566.133304824829,5.00872707366943,left,566.14313410759,566.348883857727,0.205749750137329,left,566.359881868362,568.359887828827,0,nan,0,-1605223331.2671,0,568.377308835983,1605223892.39168,1605223897.4004,1605223897.41023,1605223897.61598,1605223897.62698,1605223899.62699,0,1605223899.64441,1605223927.52157,599.014469146729,1605223927.53523,1605223899.8478
4,2,1605223328.5071,0,valid,568.594056835175,2.8,571.399822940826,2.80576610565186,left,571.411783924103,571.616435995102,0.204652070999146,left,571.628531923294,573.628675928116,0,nan,0,-1605223331.2671,0,573.645958652496,1605223899.86116,1605223902.66692,1605223902.67888,1605223902.88354,1605223902.89563,1605223904.89578,0,1605223904.91306,1605223927.52157,599.014469146729,1605223927.53523,1605223905.11756
4,2,1605223328.5071,0,valid,573.862706413269,1,574.866321792603,1.0036153793335,left,574.879756441116,575.083334913254,0.203578472137451,left,575.096503725052,577.096747865677,0,nan,0,-1605223331.2671,0,577.113929977417,1605223905.12981,1605223906.13342,1605223906.14686,1605223906.35044,1605223906.3636,1605223908.36385,0,1605223908.38103,1605223927.52157,599.014469146729,1605223927.53523,1605223908.58449
4,2,1605223328.5071,0,valid,577.330677499771,3.2,580.532958974838,3.20228147506714,right,580.548555603027,580.750240793228,0.201685190200806,right,580.765304794312,582.765361776352,0,nan,0,-1605223331.2671,0,582.782731046677,1605223908.59778,1605223911.80006,1605223911.81566,1605223912.01734,1605223912.0324,1605223914.03246,0,1605223914.04983,1605223927.52157,599.014469146729,1605223927.53523,1605223914.25319
4,2,1605223328.5071,1,invalid,582.999478807449,5,588.001548995972,5.00207018852234,left,588.018034687042,588.220116844177,0.20208215713501,right,588.234783163071,590.235099782944,0,nan,0,-1605223331.2671,0,590.25220870018,1605223914.26658,1605223919.26865,1605223919.28513,1605223919.48722,1605223919.50188,1605223921.5022,0,1605223921.51931,1605223927.52157,599.014469146729,1605223927.53523,1605223921.72222
4,2,1605223328.5071,0,valid,590.468957176209,3.3,593.771440973282,3.30248379707336,right,593.786872854233,593.988454809189,0.201581954956055,right,594.003622045517,596.003902902603,0,nan,0,-1605223331.2671,0,596.021046390533,1605223921.73606,1605223925.03854,1605223925.05397,1605223925.25555,1605223925.27072,1605223927.271,0,1605223927.28815,1605223927.52157,599.014469146729,1605223927.53523,1605223927.49164
